Region,Soil_Type,Crop,Rainfall_mm,Temperature_Celsius,Fertilizer_Used,Irrigation_Used,Weather_Condition,Days_to_Harvest,Yield_tons_per_hectare
Sur,Siltoso,Trigo,684.302257055086,37.970821230423454,True,True,Nublado,134,6.860846497946548
Norte,Arcilloso,Maiz,233.837335234494,25.54651285758716,True,True,Lluvioso,102,4.924178119442875
Sur,Arcilloso,Cebada,989.3370651556792,28.02451172730452,False,False,Soleado,61,5.749319660268363
Oeste,Franco,Trigo,265.20169309400285,23.50322641764526,False,True,Lluvioso,145,2.1708703659561044
Oeste,Siltoso,Maiz,351.00263710160385,19.820015846398192,True,True,Lluvioso,143,5.500958441986736
Este,Siltoso,Maiz,235.9543329594359,36.4103994965929,True,True,Lluvioso,101,4.823240152069636
Oeste,Calcáreo,Maiz,643.031860594399,19.95067732186102,True,False,Nublado,95,5.299609485990607
Este,Turba,Trigo,643.871190360269,34.6895767498514,True,True,Lluvioso,139,6.402413427903327
Este,Arenoso,Trigo,615.1290772892534,25.45346658550596,True,True,Nublado,131,5.957738416515071
Norte,Arenoso,Maiz,612.9402644667913,20.554680384242623,True,True,Lluvioso,114,5.94974737682876
Oeste,Turba,Maiz,491.939591670314,16.601759228969144,False,False,Soleado,98,2.258899867280266
Norte,Turba,Trigo,116.3895942482041,28.517219732388583,True,True,Lluvioso,140,3.720741157274612
Norte,Turba,Trigo,854.8467239114743,35.39131399292798,True,True,Soleado,66,8.127955654393373
Oeste,Franco,Cebada,370.2483963822427,18.31024235294452,False,False,Soleado,147,1.899373625951612
Norte,Arcilloso,Trigo,456.9061415846822,25.83704563640272,True,True,Nublado,87,5.960384690600855
Sur,Calcáreo,Cebada,499.9235550195029,30.42439624282969,True,False,Lluvioso,124,4.619685875880382
Norte,Franco,Trigo,112.39829404586504,34.1497869711139,False,True,Nublado,85,2.5490217502975794
Este,Siltoso,Trigo,590.0850675689089,19.3819237006854,True,True,Nublado,102,6.165835380935673
Este,Franco,Cebada,279.4627725779905,36.1029794635441,False,True,Nublado,142,2.446531623501293
Este,Arcilloso,Maiz,870.9336213690847,26.473575442627578,False,False,Lluvioso,143,4.432249578010879
Este,Arcilloso,Maiz,801.9315771818332,24.733709418200693,False,True,Lluvioso,113,5.801225453052061
Sur,Turba,Cebada,947.4859521580406,35.26565409580022,False,True,Lluvioso,118,6.297920528914752
Sur,Franco,Maiz,185.93549060622823,35.270747221522974,False,True,Soleado,64,3.842379833009228
Norte,Turba,Cebada,209.49057257266824,16.73252475544621,True,False,Lluvioso,143,3.644037367723846
Sur,Arcilloso,Trigo,447.05441334949614,26.21116388006628,False,False,Lluvioso,109,3.206013114518695
Este,Arcilloso,Trigo,619.4479510714156,36.32041764273663,True,True,Lluvioso,128,5.867237632152227
Sur,Arenoso,Maiz,831.3529278944685,16.13923797987232,True,True,Lluvioso,107,6.86050118906842
Sur,Arcilloso,Trigo,929.6652681794798,28.86830870111954,True,True,Soleado,115,7.526929817284754
Norte,Arenoso,Trigo,608.8387329186437,25.75337467581949,False,False,Nublado,95,4.135745364654726
Norte,Arcilloso,Trigo,298.1549358888442,35.23800196744905,False,False,Nublado,105,2.201607757817318
Sur,Siltoso,Trigo,821.5785231577761,24.9413844722265,False,False,Soleado,61,5.012063249072294
Norte,Arcilloso,Maiz,593.3755537721266,19.71730161565364,False,False,Nublado,88,2.3407757421651647
Sur,Calcáreo,Trigo,496.7199804821791,25.914218549077056,False,True,Soleado,123,4.383037141424309
Este,Arenoso,Trigo,983.47603209473,28.71469155885488,False,False,Nublado,104,5.076176030917903
Norte,Turba,Trigo,680.317357822308,20.022627481394583,False,False,Soleado,77,3.398378966701064
Sur,Franco,Cebada,840.3077578184568,24.090864486731068,True,False,Lluvioso,65,5.947540176505013
Sur,Turba,Cebada,792.5439879017348,38.72097182655583,False,False,Lluvioso,111,5.546768467486474
Este,Arenoso,Maiz,317.6795799933194,23.84077794841582,True,True,Lluvioso,85,4.368258807373223
Este,Arcilloso,Maiz,782.9057165033225,34.96551114151151,True,True,Nublado,123,7.82578673418825
Este,Turba,Cebada,559.8886816126274,36.917827722159984,False,True,Nublado,78,5.268760622941684
Oeste,Franco,Trigo,634.5435346006425,15.844460383784366,True,False,Lluvioso,139,4.582034018881843
Sur,Arcilloso,Trigo,587.8505003096926,38.94552665306895,True,True,Nublado,99,5.67333927563223
Oeste,Calcáreo,Cebada,532.3391394307919,31.401922983147934,True,False,Lluvioso,98,4.03062357970209
Este,Siltoso,Cebada,535.5243701544246,39.79648877522712,False,True,Soleado,144,5.6721923401034005
Sur,Siltoso,Maiz,219.0784564676496,21.95040212437121,True,True,Nublado,87,4.254106600389989
Norte,Calcáreo,Trigo,839.2181158261333,17.32108731971923,False,False,Nublado,149,4.469993065788181
Oeste,Calcáreo,Trigo,351.73864307854103,29.821585898767907,False,False,Lluvioso,80,3.42132735421356
Este,Turba,Maiz,870.197267334701,33.06848445268308,True,False,Nublado,75,5.93991885970393
Norte,Calcáreo,Maiz,212.53549783054152,35.29003678831654,False,True,Soleado,114,3.1500201249852604
Sur,Arenoso,Maiz,352.2092850364584,22.42369900615598,False,False,Nublado,86,2.2503411916356453
Este,Turba,Cebada,522.7986261399188,37.360420977308266,False,False,Lluvioso,65,4.549538530526032
Este,Siltoso,Cebada,446.0063393562932,33.299497852110534,True,False,Nublado,76,4.1043602209853685
Norte,Arcilloso,Maiz,401.2638566683007,33.28596715478696,False,False,Lluvioso,67,2.2533318522469865
Oeste,Calcáreo,Trigo,384.6428630183431,17.518434515827597,True,False,Nublado,90,4.017556715068788
Este,Calcáreo,Trigo,884.5061137932432,16.106233934869856,False,False,Nublado,76,5.034660329674895
Norte,Siltoso,Cebada,656.6738187344436,29.722301937336848,False,False,Lluvioso,133,3.7567382702849934
Oeste,Arenoso,Maiz,752.1433350433824,30.183210958050427,True,False,Soleado,81,6.141996631723499
Oeste,Turba,Maiz,610.393060430184,33.91134671020117,False,True,Lluvioso,141,5.147177194649621
Norte,Calcáreo,Cebada,928.4532924379253,32.115856990934645,False,True,Soleado,145,6.807740723927467
Sur,Turba,Cebada,855.6629596750626,36.32528887866691,True,False,Soleado,118,6.980929035832919
Oeste,Arcilloso,Cebada,167.17908952923926,26.644649685397454,True,True,Nublado,137,3.975831764224609
Norte,Arcilloso,Cebada,703.9697137386562,15.508770789265895,False,True,Nublado,136,4.770893212664831
Oeste,Franco,Cebada,396.3061615833663,22.37138094797245,False,False,Soleado,145,3.2423546284237323
Oeste,Arcilloso,Cebada,204.6386614480464,15.349185123474962,True,False,Lluvioso,130,2.9867880188529776
Este,Turba,Maiz,916.6850119783436,34.28733088438051,False,True,Nublado,75,6.303137835315253
Oeste,Turba,Maiz,189.54997893043725,15.84403325486361,False,False,Soleado,147,1.6165474436777545
Sur,Turba,Maiz,463.4167267771726,18.0751715156073,False,False,Soleado,107,3.0311156404465547
Sur,Franco,Trigo,264.5267909343464,32.5691373046718,False,True,Nublado,124,2.735237413358433
Sur,Franco,Maiz,387.5939569342103,36.80388439317825,True,True,Soleado,84,5.201757648145058
Oeste,Calcáreo,Trigo,618.3917038193977,28.08849541433657,False,True,Lluvioso,98,4.882159052245174
Norte,Arenoso,Maiz,920.6335213977844,35.23138250764947,True,True,Soleado,109,7.276132709126218
Oeste,Arcilloso,Maiz,643.3594300471387,17.758973169249973,True,False,Nublado,60,4.64232940888955
Sur,Turba,Trigo,725.9074073612966,27.106334942162647,False,True,Lluvioso,75,5.038168161006127
Norte,Siltoso,Maiz,538.4714849128532,20.23515561137663,True,False,Soleado,122,3.966865745431667
Oeste,Turba,Cebada,312.60181753696577,35.71470866480742,True,True,Nublado,81,4.245274121789696
Este,Turba,Cebada,414.4259137972713,18.45304767306384,True,False,Lluvioso,127,3.53831892708012
Norte,Turba,Trigo,927.7643943194578,35.82595294077539,False,False,Nublado,139,5.478717374661966
Norte,Arcilloso,Cebada,445.8077717188109,24.29793833199905,False,False,Lluvioso,61,3.51681530638794
Sur,Franco,Cebada,788.1588112294638,32.415341273762465,True,False,Nublado,96,6.74316908084973
Oeste,Arcilloso,Trigo,722.2636030471344,19.272906714493995,False,False,Lluvioso,90,3.931524067134428
Este,Calcáreo,Maiz,901.2266359258828,15.423533467533844,True,True,Nublado,138,7.533664559234186
Sur,Siltoso,Trigo,942.6360156312372,36.22643249974328,False,True,Soleado,120,6.54164537739252
Sur,Arcilloso,Maiz,724.0546737666774,18.99983011597661,False,True,Lluvioso,84,5.223338609691288
Este,Siltoso,Maiz,100.10532502053816,39.344633667088814,True,False,Nublado,81,1.746274079074711
Norte,Calcáreo,Maiz,693.6864593943113,33.238593153451205,False,True,Soleado,102,4.717760013934167
Este,Franco,Trigo,503.3376661373156,16.18608217868809,True,True,Lluvioso,86,6.524127477895133
Sur,Arenoso,Cebada,607.7248241570733,34.21532863565565,True,False,Nublado,132,5.333449275367191
Norte,Turba,Maiz,850.9263401949186,31.693921882266693,True,True,Lluvioso,107,7.660623221427566
Oeste,Franco,Maiz,964.7073421950472,26.839985953089386,False,True,Nublado,61,5.802568407024396
Norte,Turba,Trigo,227.39666223593224,32.909819177523616,False,True,Soleado,81,3.252694759811454
Oeste,Turba,Maiz,133.2514888931105,36.43258808937729,False,True,Nublado,120,2.367384986602889
Oeste,Siltoso,Maiz,488.2092873520984,28.75206951987708,True,True,Nublado,66,5.756476648983885
Oeste,Turba,Trigo,356.2808719990117,25.49453040667237,True,True,Lluvioso,125,4.771794046098938
Este,Arcilloso,Cebada,199.7848962359184,23.657756549342285,False,False,Soleado,141,1.8115695907049216
Norte,Arenoso,Cebada,120.0676990195505,35.14565762322205,True,False,Soleado,97,2.395456127489161
Norte,Calcáreo,Trigo,606.3232294123021,21.53300067956923,False,False,Nublado,77,3.294209452265002
Sur,Franco,Maiz,307.70677272214266,34.31677393110064,True,False,Soleado,130,3.546996097081628
Este,Siltoso,Maiz,701.6374755812499,22.91265508505014,False,False,Nublado,104,3.5958420687732846
Oeste,Turba,Trigo,135.7628780186071,21.54430510583754,False,True,Lluvioso,87,1.6465620912844123
Norte,Calcáreo,Cebada,322.1906568145199,28.99321277480165,False,False,Nublado,95,1.848451731780256
Este,Franco,Trigo,541.1505217206258,39.9269131161402,True,False,Nublado,68,4.509037684117379
Norte,Arenoso,Trigo,514.7855407445602,35.62100342353601,True,False,Lluvioso,71,5.259987843435925
Sur,Arenoso,Cebada,365.5517483029339,26.382181295315355,False,False,Nublado,111,2.106257724145668
Sur,Siltoso,Trigo,705.8152311319924,24.151894653094573,True,False,Nublado,62,5.4644267762751
Este,Siltoso,Cebada,644.2868694029681,23.687560770795194,True,True,Soleado,80,5.8187587617211385
Sur,Siltoso,Trigo,740.9936187044461,38.5507260369214,True,True,Soleado,110,7.244128354870221
Norte,Franco,Cebada,468.4267040661261,17.019775488358153,False,True,Lluvioso,89,4.4909831544150105
Oeste,Siltoso,Trigo,464.5982783927846,37.64740409218464,False,False,Nublado,92,3.776438215708305
Sur,Siltoso,Trigo,572.3531296435319,22.836484534502183,False,True,Soleado,140,4.592402075779631
Este,Arcilloso,Trigo,220.4810092153025,39.42782598834172,False,True,Soleado,98,3.1356607460490404
Oeste,Turba,Trigo,822.2162135895868,27.89324846028898,False,False,Soleado,99,4.007899142377545
Sur,Calcáreo,Cebada,329.2906265367933,28.09830843755509,False,False,Lluvioso,99,1.871937990501269
Oeste,Arcilloso,Trigo,622.9178355260176,20.93042072201225,True,True,Lluvioso,98,6.799004713751401
Norte,Calcáreo,Trigo,604.931806097607,17.477996441104107,True,True,Soleado,112,6.61719182942306
Este,Siltoso,Cebada,360.9638123713235,24.841671502176,True,False,Soleado,99,4.681977544648954
Este,Turba,Cebada,455.4513800121409,32.00634451539338,True,False,Soleado,121,4.883516396804998
Oeste,Siltoso,Trigo,192.0376633673271,16.760399813650363,True,False,Nublado,119,2.911309751174866
Sur,Arcilloso,Cebada,209.02148414324589,37.93100177865095,True,True,Nublado,119,3.140345162207328
Sur,Arcilloso,Cebada,661.2294151503852,24.87379009030609,True,True,Nublado,96,6.24827272199357
Norte,Franco,Maiz,500.7696585743132,23.10546788889542,False,False,Soleado,82,2.5786019860397658
Este,Turba,Trigo,676.4070143138632,15.34593732253154,False,True,Nublado,68,5.660090484203872
Oeste,Arenoso,Maiz,486.1691150465269,23.353390469102955,False,True,Nublado,137,3.9347588948174894
Sur,Calcáreo,Trigo,406.7562496424208,22.67780150542403,True,False,Lluvioso,72,3.465751845740017
Norte,Arenoso,Trigo,697.6550613671006,27.11215453336376,False,False,Lluvioso,145,3.396121449889499
Oeste,Arenoso,Cebada,543.5263528099701,24.378226541786013,True,True,Lluvioso,83,6.225019315097622
Sur,Siltoso,Cebada,959.7290550650116,16.288437574891518,True,True,Nublado,101,6.924070938898463
Sur,Franco,Trigo,437.36503520697966,19.690395206630125,True,True,Nublado,120,5.231854844450982
Este,Calcáreo,Trigo,693.3510056269117,25.833730077818625,True,False,Nublado,85,5.4430588905164745
Sur,Siltoso,Cebada,301.70957989020764,32.04349920134514,True,True,Lluvioso,126,4.977888570103163
Oeste,Siltoso,Maiz,989.813397431306,36.88311288557807,True,False,Soleado,130,6.4976319290323525
Oeste,Turba,Trigo,819.2800637599707,20.150138564741752,False,False,Soleado,145,4.382379600768321
Oeste,Turba,Cebada,530.5115951414798,15.573162709579297,True,True,Soleado,101,5.858981589333837
Norte,Calcáreo,Cebada,114.77335405093562,15.252280488722649,True,False,Nublado,115,2.618418661525106
Este,Calcáreo,Cebada,162.9571034436973,35.08525708646648,False,True,Lluvioso,102,2.3665215525990906
Oeste,Turba,Trigo,336.2728813872405,17.659696251435026,True,True,Soleado,64,5.653515120444487
Norte,Franco,Maiz,574.4810212945326,37.47117985235803,False,False,Lluvioso,103,4.47466438134745
Oeste,Franco,Trigo,656.3449742294929,15.845269857317998,True,True,Nublado,137,5.9138000035375615
Sur,Franco,Cebada,129.58843820527645,18.36415744809741,True,False,Soleado,138,3.0659050770762457
Sur,Siltoso,Cebada,414.5464215297694,26.23991325388621,False,True,Nublado,85,4.088273061259885
Norte,Franco,Trigo,508.4674517033575,19.29036234909517,True,False,Soleado,135,4.539631066070808
Sur,Turba,Trigo,880.7353854621522,26.497460860614147,False,True,Nublado,127,5.409927623531388
Oeste,Turba,Trigo,630.0422979867304,30.154549702036263,False,False,Nublado,68,4.011075845904236
Oeste,Franco,Cebada,848.4621083688801,32.35787281174231,True,True,Lluvioso,127,8.130641184890685
Oeste,Turba,Maiz,423.75838674950495,17.057787751736882,True,False,Soleado,111,3.6796531311512126
Oeste,Arenoso,Trigo,488.2705303294151,24.17939292137145,False,True,Nublado,119,3.8067296773334025
Este,Franco,Maiz,244.0030648497731,24.36054250764052,True,True,Nublado,78,4.915508874764452
Sur,Siltoso,Trigo,530.4431170816691,18.56302216367074,True,True,Soleado,72,5.673419448002567
Este,Turba,Maiz,121.9762642026838,30.988571112821063,False,True,Soleado,71,2.4467990351282167
Norte,Franco,Maiz,621.7257622068921,36.20241300007648,True,True,Nublado,132,7.067807004158976
Oeste,Franco,Maiz,966.013861462972,30.05385797634982,True,False,Nublado,111,7.580681693272711
Oeste,Arenoso,Cebada,476.3966596629528,21.14170632830353,True,True,Soleado,86,5.606568731920369
Sur,Franco,Maiz,851.9240416108483,35.14965244313626,True,False,Soleado,71,7.160285035240346
Norte,Calcáreo,Maiz,214.7950395691585,26.84407004223826,True,True,Lluvioso,148,4.233849499340859
Sur,Arenoso,Trigo,932.1538673432088,18.48591128526709,True,False,Nublado,114,5.790843951950666
Oeste,Franco,Maiz,526.8832082224433,18.153203293321333,True,False,Lluvioso,75,5.441491498462684
Sur,Siltoso,Cebada,564.2585097507874,15.28192239525021,False,True,Lluvioso,80,4.40842849428965
Este,Franco,Trigo,438.2413507395629,17.086464684032517,True,False,Lluvioso,127,4.257970242102333
Norte,Arenoso,Trigo,227.1220477030793,15.501892981909297,False,True,Nublado,147,3.1225142858556114
Oeste,Arenoso,Cebada,403.8751414841925,30.09646200067422,False,False,Nublado,98,2.47197357167081
Norte,Turba,Trigo,506.4708005720163,25.24436611445799,True,True,Soleado,136,6.325668881253662
Norte,Siltoso,Maiz,568.8583930296331,36.18682484509979,False,False,Lluvioso,97,3.139982483316553
Sur,Arenoso,Maiz,404.155374395294,27.13554958890677,False,True,Nublado,120,3.459212176641183
Sur,Franco,Maiz,829.045901838584,16.237617163940342,False,False,Nublado,91,4.78181315090692
Oeste,Siltoso,Trigo,683.6492237748495,16.75913045522186,False,False,Nublado,72,4.075293908529954
Norte,Turba,Cebada,239.7003643436832,29.864461813962155,False,True,Lluvioso,143,3.389299380485965
Oeste,Arcilloso,Trigo,848.3189546361332,38.15850756544711,False,False,Soleado,74,4.2808841488090215
Norte,Turba,Trigo,157.3318883201923,19.514072788256456,True,True,Lluvioso,105,3.896911435488516
Oeste,Franco,Cebada,263.7595514178322,25.601806254779323,True,True,Nublado,67,4.799731535375363
Sur,Calcáreo,Maiz,288.05017208809045,19.27533012176972,False,False,Soleado,145,2.884620016253419
Norte,Arcilloso,Maiz,781.6153830373364,17.455928541985422,False,True,Lluvioso,67,6.114698663256304
Sur,Franco,Trigo,319.74513502682714,25.19320486148976,True,True,Lluvioso,96,5.369530606346675
Sur,Arenoso,Trigo,109.79902827303486,35.831642658076234,True,True,Lluvioso,103,3.361720371853178
Sur,Calcáreo,Trigo,445.2739392295632,23.65923262133876,True,False,Soleado,145,5.139312007494252
Oeste,Siltoso,Maiz,669.9683371584518,32.15528342110519,True,True,Lluvioso,102,6.393677075724755
Norte,Calcáreo,Maiz,307.2597245893879,33.84333346002202,True,False,Soleado,116,3.346326719321123
Oeste,Franco,Maiz,585.6388517225072,39.28685145465264,False,False,Nublado,68,3.495612738337784
Oeste,Turba,Maiz,908.4184258770874,16.93047974872362,False,False,Lluvioso,96,5.551744171416203
Norte,Franco,Trigo,666.6325085808681,26.65446947332776,True,False,Nublado,60,5.361100718599213
Sur,Calcáreo,Trigo,608.2487996868115,30.4866366145862,False,False,Nublado,74,4.140922465278071
Oeste,Siltoso,Cebada,864.5811685036092,17.508030988907382,True,False,Soleado,81,6.40129623899802
Sur,Arenoso,Cebada,500.134016932176,30.76023650670489,True,True,Nublado,112,5.69232572599698
Oeste,Siltoso,Trigo,654.3506765177617,23.97183436011059,False,False,Lluvioso,125,4.175733085455428
Oeste,Calcáreo,Trigo,900.687930129541,27.261489149275967,False,True,Soleado,137,6.798436425302488
Este,Siltoso,Maiz,985.1579239313384,22.381281735532458,True,True,Lluvioso,64,9.136934793530331
Sur,Arcilloso,Maiz,157.5586007481395,23.926427874580323,False,False,Nublado,128,1.393689154590815
Sur,Franco,Trigo,274.7397328734522,32.72510515766058,False,False,Lluvioso,120,2.135524977434476
Norte,Turba,Cebada,442.3958111415253,20.288159729194888,False,False,Nublado,126,2.551361338619528
Sur,Arenoso,Maiz,809.2927565007997,26.735735118942777,False,True,Nublado,64,5.939574647630986
Norte,Turba,Cebada,240.74101522936263,21.93011426016324,True,True,Nublado,135,4.712801368877378
Norte,Calcáreo,Maiz,209.30884273061656,33.59637332666625,True,True,Lluvioso,121,3.6692884238964063
Norte,Turba,Maiz,938.6679380401264,31.53507148810452,False,True,Lluvioso,119,5.933276122710486
